,LightGBM,CatBoost,XGBoost
Safety,1.5,0.7285714285714282,0.15
Performance,0.25,2.5,2.198263877855804
Efficiency,1.75,0.4757783245961334,0.175
Manufacturability,1.9377832544888414,0.2,2.0
Compatibility,0.225,2.25,1.4796242887644322
