,LightGBM,CatBoost,XGBoost
Safety,1.75,0.8499999999999995,0.175
Performance,0.25,2.5,2.198263877855804
Efficiency,2.0,0.5437466566812954,0.2
Manufacturability,1.4533374408666309,0.15,1.5
Compatibility,0.225,2.25,1.4796242887644322
