,LightGBM,CatBoost,XGBoost
Safety,2.0,0.9714285714285711,0.2
Performance,0.175,1.75,1.5387847144990627
Efficiency,2.5,0.6796833208516192,0.25
Manufacturability,1.4533374408666309,0.15,1.5
Compatibility,0.225,2.25,1.4796242887644322
