,LightGBM,CatBoost,XGBoost
Safety,2.5,1.2142857142857137,0.25
Performance,0.225,2.25,1.9784374900702235
Efficiency,2.0,0.5437466566812954,0.2
Manufacturability,1.4533374408666309,0.15,1.5
Compatibility,0.175,1.75,1.150818891261225
