,LightGBM,CatBoost,XGBoost
Safety,1.5,0.7285714285714282,0.15
Performance,0.25,2.5,2.198263877855804
Efficiency,2.25,0.6117149887664572,0.225
Manufacturability,1.6955603476777361,0.175,1.75
Compatibility,0.2,2.0,1.3152215900128288
