,LightGBM,CatBoost,XGBoost
Safety,2.5,1.2142857142857137,0.25
Performance,0.2,2.0,1.7586111022846431
Efficiency,1.75,0.4757783245961334,0.175
Manufacturability,2.1800061612999464,0.225,2.25
Compatibility,0.15,1.5,0.9864161925096214
