,LightGBM,CatBoost,XGBoost
Safety,1.5,0.7285714285714282,0.15
Performance,0.175,1.75,1.5387847144990627
Efficiency,2.0,0.5437466566812954,0.2
Manufacturability,2.1800061612999464,0.225,2.25
Compatibility,0.25,2.5,1.6440269875160358
