,LightGBM,CatBoost,XGBoost
Safety,1.5,0.7285714285714282,0.15
Performance,0.225,2.25,1.9784374900702235
Efficiency,2.5,0.6796833208516192,0.25
Manufacturability,1.9377832544888414,0.2,2.0
Compatibility,0.175,1.75,1.150818891261225
