,LightGBM,CatBoost,XGBoost
Safety,2.5,1.2142857142857137,0.25
Performance,0.2,2.0,1.7586111022846431
Efficiency,1.5,0.4078099925109715,0.15
Manufacturability,2.1800061612999464,0.225,2.25
Compatibility,0.175,1.75,1.150818891261225
