,LightGBM,CatBoost,XGBoost
Safety,1.75,0.8499999999999995,0.175
Performance,0.225,2.25,1.9784374900702235
Efficiency,2.5,0.6796833208516192,0.25
Manufacturability,1.9377832544888414,0.2,2.0
Compatibility,0.15,1.5,0.9864161925096214
