,LightGBM,CatBoost,XGBoost
Safety,1.75,0.8499999999999995,0.175
Performance,0.225,2.25,1.9784374900702235
Efficiency,2.5,0.6796833208516192,0.25
Manufacturability,1.4533374408666309,0.15,1.5
Compatibility,0.2,2.0,1.3152215900128288
